title,state,wiki_link,imdb_link,imdb_id,year,genres,rating,votes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
Gone in 60 Seconds,California,https://en.wikipedia.org/wiki/Gone_in_60_Seconds_(1974_film),https://www.imdb.com/title/tt0071571/,tt0071571,1974,"Action,Crime,Drama",6.5,8223,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,California,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,Connecticut,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,Illinois,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,Massachusetts,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,New York,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,North Carolina,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,Oklahoma,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Gumball Rally,Pennsylvania,https://en.wikipedia.org/wiki/The_Gumball_Rally,https://www.imdb.com/title/tt0074597/,tt0074597,1976,Comedy,6.3,3619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Richard Pryor: Live in Concert,California,https://en.wikipedia.org/wiki/Richard_Pryor:_Live_in_Concert,https://www.imdb.com/title/tt0079807/,tt0079807,1979,"Comedy,Documentary",8.2,4428,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1BR,California,https://en.wikipedia.org/wiki/1BR,https://www.imdb.com/title/tt7541106/,tt7541106,2019,"Drama,Horror,Thriller",5.8,6777,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3 Strikes,California,https://en.wikipedia.org/wiki/3_Strikes_(film),https://www.imdb.com/title/tt0199290/,tt0199290,2000,Comedy,4.8,3125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5 Weddings,California,https://en.wikipedia.org/wiki/5_Weddings,https://www.imdb.com/title/tt1971310/,tt1971310,2018,"Comedy,Drama,Romance",3.6,424,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8 Million Ways to Die,California,https://en.wikipedia.org/wiki/8_Million_Ways_to_Die,https://www.imdb.com/title/tt0090568/,tt0090568,1986,"Action,Crime,Drama",5.8,4417,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8: The Mormon Proposition,California,https://en.wikipedia.org/wiki/8:_The_Mormon_Proposition,https://www.imdb.com/title/tt1484522/,tt1484522,2010,Documentary,7.0,1197,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,California,https://en.wikipedia.org/wiki/10_(film),https://www.imdb.com/title/tt0078721/,tt0078721,1979,"Comedy,Romance",6.1,15034,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10 Items or Less,California,https://en.wikipedia.org/wiki/10_Items_or_Less_(film),https://www.imdb.com/title/tt0499603/,tt0499603,2006,"Comedy,Drama",6.6,14144,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10 to Midnight,California,https://en.wikipedia.org/wiki/10_to_Midnight,https://www.imdb.com/title/tt0085121/,tt0085121,1983,"Crime,Drama,Thriller",6.3,6569,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0 Earthquake,California,https://en.wikipedia.org/wiki/10.0_Earthquake,https://www.imdb.com/title/tt3488056/,tt3488056,2014,"Action,Adventure,Drama",3.4,1778,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,California,https://en.wikipedia.org/wiki/12_(2003_film),https://www.imdb.com/title/tt0192947/,tt0192947,2003,"Comedy,Music",7.5,40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-30-,California,https://en.wikipedia.org/wiki/-30-_(film),https://www.imdb.com/title/tt0052526/,tt0052526,1959,Drama,6.7,377,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44 Minutes: The North Hollywood Shoot-Out,California,https://en.wikipedia.org/wiki/44_Minutes:_The_North_Hollywood_Shoot-Out,https://www.imdb.com/title/tt0362389/,tt0362389,2003,"Action,Crime,Drama",6.4,5031,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52 Pick-Up,California,https://en.wikipedia.org/wiki/52_Pick-Up,https://www.imdb.com/title/tt0090567/,tt0090567,1986,"Crime,Drama,Thriller",6.4,4957,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
500 Days of Summer,California,https://en.wikipedia.org/wiki/500_Days_of_Summer,https://www.imdb.com/title/tt1022603/,tt1022603,2009,"Comedy,Drama,Romance",7.7,466764,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
711 Ocean Drive,California,https://en.wikipedia.org/wiki/711_Ocean_Drive,https://www.imdb.com/title/tt0042176/,tt0042176,1950,"Action,Crime,Drama",6.9,1168,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1915,California,https://en.wikipedia.org/wiki/1915_(film),https://www.imdb.com/title/tt3781762/,tt3781762,2015,Drama,4.3,4516,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,California,https://en.wikipedia.org/wiki/2012_(film),https://www.imdb.com/title/tt1190080/,tt1190080,2009,"Action,Adventure,Sci-Fi",5.8,349050,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2012,Nevada,https://en.wikipedia.org/wiki/2012_(film),https://www.imdb.com/title/tt1190080/,tt1190080,2009,"Action,Adventure,Sci-Fi",5.8,349050,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2012,Wyoming,https://en.wikipedia.org/wiki/2012_(film),https://www.imdb.com/title/tt1190080/,tt1190080,2009,"Action,Adventure,Sci-Fi",5.8,349050,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
The A-Team,California,https://en.wikipedia.org/wiki/The_A-Team_(film),https://www.imdb.com/title/tt0429493/,tt0429493,2010,"Action,Adventure,Thriller",6.7,243898,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The A-Team,Colorado,https://en.wikipedia.org/wiki/The_A-Team_(film),https://www.imdb.com/title/tt0429493/,tt0429493,2010,"Action,Adventure,Thriller",6.7,243898,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Abbott and Costello Meet the Keystone Kops,California,https://en.wikipedia.org/wiki/Abbott_and_Costello_Meet_the_Keystone_Kops,https://www.imdb.com/title/tt0047794/,tt0047794,1955,Comedy,6.6,2077,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
About Last Night,California,https://en.wikipedia.org/wiki/About_Last_Night_(2014_film),https://www.imdb.com/title/tt1826590/,tt1826590,2014,"Comedy,Romance",6.1,22449,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
About Scout,California,https://en.wikipedia.org/wiki/About_Scout,https://www.imdb.com/title/tt3252998/,tt3252998,2015,"Drama,Family",6.5,686,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Absentia,California,https://en.wikipedia.org/wiki/Absentia_(film),https://www.imdb.com/title/tt1610996/,tt1610996,2011,"Drama,Horror,Mystery",5.8,16814,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Accidental Friendship,California,https://en.wikipedia.org/wiki/Accidental_Friendship,https://www.imdb.com/title/tt1242861/,tt1242861,2008,Drama,6.8,336,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
According to Spencer,California,https://en.wikipedia.org/wiki/According_to_Spencer,https://www.imdb.com/title/tt0272440/,tt0272440,2001,"Comedy,Drama,Romance",4.6,659,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Afternoon Delight,California,https://en.wikipedia.org/wiki/Afternoon_Delight_(film),https://www.imdb.com/title/tt2312890/,tt2312890,2013,"Comedy,Drama",5.7,9474,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Airheads,California,https://en.wikipedia.org/wiki/Airheads,https://www.imdb.com/title/tt0109068/,tt0109068,1994,"Comedy,Crime,Music",6.1,45650,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Airplane Mode,California,https://en.wikipedia.org/wiki/Airplane_Mode_(2019_film),https://www.imdb.com/title/tt5617916/,tt5617916,2019,Comedy,3.4,3368,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Airplane!,California,https://en.wikipedia.org/wiki/Airplane!,https://www.imdb.com/title/tt0080339/,tt0080339,1980,Comedy,7.7,210574,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Airplane!,Illinois,https://en.wikipedia.org/wiki/Airplane!,https://www.imdb.com/title/tt0080339/,tt0080339,1980,Comedy,7.7,210574,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Akeelah and the Bee,California,https://en.wikipedia.org/wiki/Akeelah_and_the_Bee,https://www.imdb.com/title/tt0437800/,tt0437800,2006,"Drama,Family",7.3,18275,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
An Alan Smithee Film: Burn Hollywood Burn,California,https://en.wikipedia.org/wiki/An_Alan_Smithee_Film:_Burn_Hollywood_Burn,https://www.imdb.com/title/tt0118577/,tt0118577,1997,Comedy,3.5,3323,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alexander: The Other Side of Dawn,California,https://en.wikipedia.org/wiki/Alexander:_The_Other_Side_of_Dawn,https://www.imdb.com/title/tt0075655/,tt0075655,1977,Drama,6.6,216,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alien Autopsy,California,https://en.wikipedia.org/wiki/Alien_Autopsy_(film),https://www.imdb.com/title/tt0466664/,tt0466664,2006,"Biography,Comedy,Sci-Fi",5.8,7147,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Autopsy,Florida,https://en.wikipedia.org/wiki/Alien_Autopsy_(film),https://www.imdb.com/title/tt0466664/,tt0466664,2006,"Biography,Comedy,Sci-Fi",5.8,7147,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Autopsy,Ohio,https://en.wikipedia.org/wiki/Alien_Autopsy_(film),https://www.imdb.com/title/tt0466664/,tt0466664,2006,"Biography,Comedy,Sci-Fi",5.8,7147,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien from L.A.,California,https://en.wikipedia.org/wiki/Alien_from_L.A.,https://www.imdb.com/title/tt0092532/,tt0092532,1988,"Adventure,Comedy,Sci-Fi",2.9,3336,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Nation,California,https://en.wikipedia.org/wiki/Alien_Nation_(film),https://www.imdb.com/title/tt0094631/,tt0094631,1988,"Action,Sci-Fi",6.3,13977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Nation: Body and Soul,California,https://en.wikipedia.org/wiki/Alien_Nation:_Body_and_Soul,https://www.imdb.com/title/tt0112319/,tt0112319,1995,"Crime,Drama,Sci-Fi",6.6,948,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Nation: Dark Horizon,California,https://en.wikipedia.org/wiki/Alien_Nation:_Dark_Horizon,https://www.imdb.com/title/tt0109078/,tt0109078,1994,"Crime,Drama,Sci-Fi",6.6,1333,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Nation: Millennium,California,https://en.wikipedia.org/wiki/Alien_Nation:_Millennium,https://www.imdb.com/title/tt0115504/,tt0115504,1996,"Crime,Drama,Sci-Fi",6.5,865,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Nation: The Enemy Within,California,https://en.wikipedia.org/wiki/Alien_Nation:_The_Enemy_Within,https://www.imdb.com/title/tt0115505/,tt0115505,1996,"Crime,Drama,Sci-Fi",6.5,820,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alien Nation: The Udara Legacy,California,https://en.wikipedia.org/wiki/Alien_Nation:_The_Udara_Legacy,https://www.imdb.com/title/tt0118582/,tt0118582,1997,"Crime,Drama,Sci-Fi",6.6,673,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
All Creatures Here Below,California,https://en.wikipedia.org/wiki/All_Creatures_Here_Below,https://www.imdb.com/title/tt5740852/,tt5740852,2018,"Crime,Drama,Romance",5.6,683,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
All Creatures Here Below,Missouri,https://en.wikipedia.org/wiki/All_Creatures_Here_Below,https://www.imdb.com/title/tt5740852/,tt5740852,2018,"Crime,Drama,Romance",5.6,683,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
All Eyez on Me,California,https://en.wikipedia.org/wiki/All_Eyez_on_Me_(film),https://www.imdb.com/title/tt1666185/,tt1666185,2017,"Biography,Drama,Music",5.8,20815,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
All Eyez on Me,Maryland,https://en.wikipedia.org/wiki/All_Eyez_on_Me_(film),https://www.imdb.com/title/tt1666185/,tt1666185,2017,"Biography,Drama,Music",5.8,20815,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
All Eyez on Me,Nevada,https://en.wikipedia.org/wiki/All_Eyez_on_Me_(film),https://www.imdb.com/title/tt1666185/,tt1666185,2017,"Biography,Drama,Music",5.8,20815,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
